variance,speedKmh,class
3.397792608821422616e-02,2.849602097021024516e-01,0.000000000000000000e+00
7.956748520590654072e-01,8.523843001427982813e+01,3.000000000000000000e+00
1.776519325840836272e+00,1.602931716308581400e+01,2.000000000000000000e+00
5.223352577681735637e-02,2.610370265433464843e-01,0.000000000000000000e+00
1.662643924760935990e-02,2.012592400781794966e-01,0.000000000000000000e+00
4.687236579136922626e-02,2.812862118838960201e-01,0.000000000000000000e+00
4.964380105183690550e-01,6.195966306941790691e+01,3.000000000000000000e+00
3.063771585050355739e+00,2.163929309993755012e+01,2.000000000000000000e+00
3.883789290614820811e-01,4.025640945697632134e+01,3.000000000000000000e+00
1.961077181160249538e-01,3.944649718148083650e+01,3.000000000000000000e+00
1.772824992141039058e+00,3.418652315506933270e+00,1.000000000000000000e+00
7.715266001322291789e-01,4.775125250719123926e+01,3.000000000000000000e+00
1.763038743767419758e+00,4.043402965000418625e+00,1.000000000000000000e+00
5.625051644788396643e-02,3.305478807154329512e-01,0.000000000000000000e+00
1.087553757735120641e+00,5.066685157839482478e+00,1.000000000000000000e+00
1.494807295183654183e+00,5.201889832460537377e+00,1.000000000000000000e+00
-4.605272636220381077e-02,3.819201845114307758e+01,3.000000000000000000e+00
5.043883131233795059e-02,1.885460154747382322e-01,0.000000000000000000e+00
5.366594072976343943e-01,5.662707581694160552e+00,1.000000000000000000e+00
4.751396036691343805e-02,1.399783122841205540e-01,0.000000000000000000e+00
5.295377076201385202e-02,4.122156197012633583e-01,0.000000000000000000e+00
1.371179600577947744e+00,5.278043559701384169e+00,1.000000000000000000e+00
1.128315585940077082e+00,6.548067630615035384e+00,1.000000000000000000e+00
4.432967403824712438e-01,3.854513948520386890e+01,3.000000000000000000e+00
2.126498999185755689e+00,1.925859733172108434e+01,2.000000000000000000e+00
9.232231193124580404e-01,7.895052924245715076e+01,3.000000000000000000e+00
2.316892955895374140e+00,2.107218757743438786e+01,2.000000000000000000e+00
3.845796581171791878e-02,1.751035851520926501e-01,0.000000000000000000e+00
2.752762966478992102e+00,1.748116182022972964e+01,2.000000000000000000e+00
-3.696961041091767486e-01,9.224441256510849030e+01,3.000000000000000000e+00
5.754211776348833185e-01,4.955813824185763217e+00,1.000000000000000000e+00
4.825561853872996354e-02,1.251513463443446605e-01,0.000000000000000000e+00
7.564241262660474918e-01,4.163850546323313750e+00,1.000000000000000000e+00
2.997252531612486059e+00,2.160124172383327590e+01,2.000000000000000000e+00
5.922321576449068870e-01,4.746565550820069745e+01,3.000000000000000000e+00
4.141530810806427487e-01,6.507479322989146908e+01,3.000000000000000000e+00
3.530825733249706028e-02,1.786552848288152917e-01,0.000000000000000000e+00
3.909340071175284592e-01,4.366305535746516142e+00,1.000000000000000000e+00
2.010436129506256719e+00,1.634442556232265886e+01,2.000000000000000000e+00
1.170546298130944185e-01,8.021221074111516136e-02,0.000000000000000000e+00
-3.451729742167354287e-01,6.319712783994800986e+01,3.000000000000000000e+00
7.330112479428287919e-01,4.434279057285944958e+00,1.000000000000000000e+00
5.267838044636022343e-02,5.777462904023258905e-02,0.000000000000000000e+00
4.128560038190925291e-02,2.576556963055766647e-01,0.000000000000000000e+00
8.523246738219110163e-01,5.648228375135326473e+01,3.000000000000000000e+00
3.326217902672154558e+00,2.250400095586645932e+01,2.000000000000000000e+00
9.822768560539603122e-01,4.275119765691235862e+00,1.000000000000000000e+00
1.550334618497942074e+00,4.576896621552786648e+00,1.000000000000000000e+00
6.953475930939140293e-01,8.140300476632855009e+01,3.000000000000000000e+00
2.447015093141369668e+00,1.747512072991377252e+01,2.000000000000000000e+00
2.723549151306077221e+00,1.154132822114255141e+01,2.000000000000000000e+00
1.276326252990363841e+00,4.130179769035965620e+00,1.000000000000000000e+00
2.662316841456384697e+00,2.050058688482677383e+01,2.000000000000000000e+00
9.615739364344780826e-01,6.185689802282229266e+01,3.000000000000000000e+00
4.915505595829724461e-01,7.790076628152230853e+01,3.000000000000000000e+00
1.358941253374584823e+00,4.717263069756298499e+00,1.000000000000000000e+00
1.123304943198142780e+00,1.960995825758185873e+01,2.000000000000000000e+00
2.516888440466049204e+00,1.759794849998124633e+01,2.000000000000000000e+00
6.160812790130054672e-02,5.313615449005179414e+01,3.000000000000000000e+00
1.840796367215401519e+00,1.737293022814192511e+01,2.000000000000000000e+00
1.680047036437234631e+00,1.022687312356526945e+01,2.000000000000000000e+00
1.264503685819148071e+00,5.679734408866719519e+01,3.000000000000000000e+00
1.416501619212970464e+00,4.055840378645441113e+00,1.000000000000000000e+00
2.992835799619262271e-01,8.253410273655165952e+01,3.000000000000000000e+00
4.135853992527031009e-01,6.164879505869006238e+01,3.000000000000000000e+00
2.187822703869508612e+00,1.472306170598226416e+01,2.000000000000000000e+00
2.986993381645016488e+00,1.400630113932666632e+01,2.000000000000000000e+00
1.169258515899171402e-02,2.310907565598004643e-01,0.000000000000000000e+00
8.837807268556157059e-01,5.610183439294637964e+01,3.000000000000000000e+00
8.287888178650651416e-02,1.243649254715696734e-01,0.000000000000000000e+00
2.107356170561145881e+00,1.564530506075328020e+01,2.000000000000000000e+00
7.297437126886412440e-01,5.788103291391728789e+01,3.000000000000000000e+00
4.553381598660038304e-02,2.645375949585147546e-01,0.000000000000000000e+00
5.469465014469705455e-01,8.112113618132103454e+01,3.000000000000000000e+00
2.681939558397455237e+00,1.533752346659369969e+01,2.000000000000000000e+00
1.065895741782868500e+00,8.821864759492540031e+01,3.000000000000000000e+00
3.526362786519982029e-02,2.757507710047305549e-01,0.000000000000000000e+00
1.973829738881435203e-01,3.612149987201888734e+01,3.000000000000000000e+00
2.476244977208573950e+00,1.975909205626528120e+01,2.000000000000000000e+00
1.754686828483603467e+00,4.794938647098320850e+00,1.000000000000000000e+00
1.573825557749288784e+00,5.358905399887818000e+00,1.000000000000000000e+00
2.252687753072980303e+00,1.998864380600223711e+01,2.000000000000000000e+00
2.780413393689260104e+00,1.708432588693599641e+01,2.000000000000000000e+00
1.628497543634758404e+00,1.315931580636977571e+01,2.000000000000000000e+00
4.307450211891056258e-02,1.060120213672644807e-01,0.000000000000000000e+00
4.026003783755813942e-02,1.035076539419895608e-01,0.000000000000000000e+00
-4.652424337463523241e-02,7.026170840194586731e+01,3.000000000000000000e+00
4.454919869208259081e-02,1.101585328651642076e-01,0.000000000000000000e+00
-2.501834275461711776e-02,5.577739522344611345e+01,3.000000000000000000e+00
6.777537206309344198e-01,8.346249275173282456e+01,3.000000000000000000e+00
2.308716436589861587e+00,1.973787449880326506e+01,2.000000000000000000e+00
1.514702767751066714e+00,4.781644317211437567e+00,1.000000000000000000e+00
1.725681133027086700e+00,4.801769500051616291e+00,1.000000000000000000e+00
2.168703436050238853e+00,1.548237099798298111e+01,2.000000000000000000e+00
2.433493415327525958e-02,2.341755975777159438e-01,0.000000000000000000e+00
2.690882743495797147e+00,1.703196048347359337e+01,2.000000000000000000e+00
2.300549523357483750e+00,1.667015324642546759e+01,2.000000000000000000e+00
1.421709050670124652e+00,1.518199381854373797e+01,2.000000000000000000e+00
3.006855634529323584e+00,2.447192463979651222e+01,2.000000000000000000e+00
1.704303825271846540e+00,1.485926705195418052e+01,2.000000000000000000e+00
2.481954560026180090e+00,1.880577683658977151e+01,2.000000000000000000e+00
7.731549022289513351e-02,9.323795706174056730e-02,0.000000000000000000e+00
1.059454939771486082e+00,6.466432262527003161e+01,3.000000000000000000e+00
1.448821674355046607e+00,4.143597982879382968e+00,1.000000000000000000e+00
8.114763683809151917e-01,5.386962864466326550e+00,1.000000000000000000e+00
1.127039014243183868e+00,3.746465062180389793e+01,3.000000000000000000e+00
8.063756870816397582e-01,4.561693361515159495e+01,3.000000000000000000e+00
4.657502219319369086e-02,1.678614158347006557e-01,0.000000000000000000e+00
1.343693947723917592e+00,3.601822382750161200e+00,1.000000000000000000e+00
5.030095372612095744e-02,1.446350694652818181e-01,0.000000000000000000e+00
1.632470586197370066e+00,3.478601139343752369e+00,1.000000000000000000e+00
6.804638623491356952e-01,6.935386343530866782e+01,3.000000000000000000e+00
1.072970103735762862e-02,2.232049937357636349e-01,0.000000000000000000e+00
-3.788122690671824611e-02,3.084897001070138955e+01,3.000000000000000000e+00
4.464507394322007189e-02,2.046980593764742284e-01,0.000000000000000000e+00
4.832754924337823166e-01,5.731382517058904114e+01,3.000000000000000000e+00
2.414958523134598870e-02,1.992027358683382821e-01,0.000000000000000000e+00
1.091710150254276090e+00,3.475756481063284387e+00,1.000000000000000000e+00
2.164199370292968272e+00,1.848172194314959427e+01,2.000000000000000000e+00
2.585849355324172372e+00,1.792491912376456753e+01,2.000000000000000000e+00
2.823871036336867313e+00,1.976573521326182714e+01,2.000000000000000000e+00
9.676915738300814196e-01,5.383931431628517572e+01,3.000000000000000000e+00
9.900790519129718525e-01,5.946957481501879528e+01,3.000000000000000000e+00
2.498700034924929092e+00,1.809601244719729962e+01,2.000000000000000000e+00
1.606691357641485185e+00,5.451213224886041431e+00,1.000000000000000000e+00
1.191012032422104738e+00,8.629828907168095498e+01,3.000000000000000000e+00
3.087988235083461985e-01,6.854388723743369383e+01,3.000000000000000000e+00
9.389686708601686638e-01,7.290431171900114293e+01,3.000000000000000000e+00
2.360678607725136935e+00,2.003377761401780788e+01,2.000000000000000000e+00
3.068540492859486365e-02,1.940474643938200072e-01,0.000000000000000000e+00
1.530990564604956417e+00,5.652093772359577883e+00,1.000000000000000000e+00
1.035499447881674362e+00,3.359954977558588496e+01,3.000000000000000000e+00
1.292340530667617671e+00,4.602483531928631244e+00,1.000000000000000000e+00
4.662526862807127997e-02,2.547097381170038144e-01,0.000000000000000000e+00
1.244661264085817828e-02,1.469742381627559269e-01,0.000000000000000000e+00
9.507149650766886229e-01,5.060247903527193003e+00,1.000000000000000000e+00
2.261148751516142141e+00,1.872225953846570334e+01,2.000000000000000000e+00
3.416612500413446218e-02,1.614686403138239912e-01,0.000000000000000000e+00
3.548447399026928573e-02,5.641378488205606168e-02,0.000000000000000000e+00
8.476617044020791081e-01,8.531415681729401967e+01,3.000000000000000000e+00
1.192762473866999073e+00,5.097002852821776564e+00,1.000000000000000000e+00
4.100385373509901621e-01,5.216702865156418056e+01,3.000000000000000000e+00
1.112406544694045207e+00,5.581556252510944205e+01,3.000000000000000000e+00
1.035942317627882359e+00,4.675320262131151594e+00,1.000000000000000000e+00
6.907068154314634223e-02,2.686051459998439750e-01,0.000000000000000000e+00
1.734395106844040246e-03,9.756123586657101943e-02,0.000000000000000000e+00
2.614573380036505634e-01,9.231165647096463545e+01,3.000000000000000000e+00
5.313107217267659665e-02,2.514438834058749239e-01,0.000000000000000000e+00
2.037584308245688813e+00,1.724750095063485844e+01,2.000000000000000000e+00
1.330143110610950252e+00,1.967343091905558694e+01,2.000000000000000000e+00
1.640165052686928249e+00,1.406449130294952177e+01,2.000000000000000000e+00
1.381802985403691952e+00,5.393836665270502095e+00,1.000000000000000000e+00
6.892249187286478840e-01,4.461830915086416383e+00,1.000000000000000000e+00
5.085120087171929315e-02,2.774634053429336777e-01,0.000000000000000000e+00
7.129287311628013102e-02,4.092387275685460679e-01,0.000000000000000000e+00
1.107136068205802903e+00,3.643932186939077944e+00,1.000000000000000000e+00
2.180745765249646695e+00,2.051547232335492765e+01,2.000000000000000000e+00
4.135056409375847952e-02,3.163163752154959929e-01,0.000000000000000000e+00
1.858215003877775398e-02,1.730593165555442403e-01,0.000000000000000000e+00
1.062191730137926671e+00,5.740400394251262028e+00,1.000000000000000000e+00
2.796586775541206465e-02,2.113517345251248181e-01,0.000000000000000000e+00
2.135089650133286998e+00,1.994484130153157864e+01,2.000000000000000000e+00
1.391577737633212131e+00,4.642160800746602867e+00,1.000000000000000000e+00
1.461337411029507649e+00,5.657582307482986295e+00,1.000000000000000000e+00
8.054400426278865988e-01,5.381581845900272754e+01,3.000000000000000000e+00
2.646155999388082741e-02,2.747293605123262150e-01,0.000000000000000000e+00
1.119333392833550711e+00,4.522995858347854004e+00,1.000000000000000000e+00
2.399611561302639640e+00,2.012432603006577025e+01,2.000000000000000000e+00
6.563544987644815976e-01,3.187365072656332288e+01,3.000000000000000000e+00
1.127902380552559425e+00,3.683013746295429325e+00,1.000000000000000000e+00
2.626707779390153874e+00,1.952350726886887244e+01,2.000000000000000000e+00
4.091143679807627415e-02,3.935536797424274424e-02,0.000000000000000000e+00
-2.487419596034379232e-01,7.276102202881514813e+01,3.000000000000000000e+00
1.205525513756865452e+00,4.086169239919701823e+00,1.000000000000000000e+00
9.654338504932997722e-01,6.534253302022966636e+01,3.000000000000000000e+00
2.018779529298434294e+00,1.803105785953014006e+01,2.000000000000000000e+00
2.539266736565726906e-02,1.872082408519233632e-01,0.000000000000000000e+00
2.155858975824372692e+00,2.318089155370021359e+01,2.000000000000000000e+00
2.364381205151740328e+00,2.347802914064080682e+01,2.000000000000000000e+00
1.698012845155394412e-02,2.199059695573470086e-01,0.000000000000000000e+00
1.552659262139547192e+00,1.480465901077388224e+01,2.000000000000000000e+00
7.809487184998935572e-01,5.780780392148338365e+01,3.000000000000000000e+00
2.410960377117642661e+00,1.653626577556289234e+01,2.000000000000000000e+00
3.369461510719308495e-02,1.887671950309170177e-01,0.000000000000000000e+00
4.587334828757246297e-01,6.739284384396188443e+01,3.000000000000000000e+00
1.043183093844288090e+00,4.307011153714936036e+00,1.000000000000000000e+00
4.585066499618132285e-01,3.635154767673390186e+00,1.000000000000000000e+00
9.801230367894302464e-01,4.717036809554095100e+01,3.000000000000000000e+00
2.517585900840984880e+00,1.925705702809813502e+01,2.000000000000000000e+00
1.086863408330198677e+00,9.394249545073407148e+00,3.000000000000000000e+00
1.624575694019171623e-03,2.519346514241172508e-01,0.000000000000000000e+00
4.964944830486370947e-02,2.717542255795962758e-01,0.000000000000000000e+00
4.483924543132068036e-02,-1.241267340069072689e-01,0.000000000000000000e+00
1.422979228206814550e+00,3.977900816558087360e+00,1.000000000000000000e+00
1.144529359067103291e+00,4.694671559458153176e+00,1.000000000000000000e+00
1.702931193682584610e+00,5.627477952148463913e+00,1.000000000000000000e+00
5.324713107239957832e-01,7.508582659627148814e+01,3.000000000000000000e+00
4.787280868662898148e-01,7.724786944765517660e+01,3.000000000000000000e+00
2.704908544671317472e+00,1.572961473429161749e+01,2.000000000000000000e+00
1.528257455541284449e+00,5.450714618758467189e+00,1.000000000000000000e+00
1.588029866618871910e+00,2.401827866447736781e+01,2.000000000000000000e+00
5.574169207484903910e-02,8.753579081621308544e-02,0.000000000000000000e+00
1.677955987991819109e+00,4.473498421700962346e+00,1.000000000000000000e+00
1.855924827411138178e+00,1.373456799977446963e+01,2.000000000000000000e+00
1.075071755384625405e+00,2.994059343209693580e+01,3.000000000000000000e+00
6.712480057141645418e-02,2.021003841632759146e-01,0.000000000000000000e+00
2.260015663359130844e+00,1.917995351818311534e+01,2.000000000000000000e+00
8.004376679759380719e-01,4.236250697544564048e+01,3.000000000000000000e+00
6.805588621872198096e-02,3.451143607795041923e-01,0.000000000000000000e+00
6.955788089483032344e-02,2.075804558193726501e-01,0.000000000000000000e+00
2.238410945530127982e+00,1.778850366582272713e+01,2.000000000000000000e+00
1.042956019265145126e-02,2.357015485965047452e-01,0.000000000000000000e+00
1.026932439143055431e+00,3.171231253187206889e+00,1.000000000000000000e+00
1.705185931714831460e+00,1.749863485864076651e+01,2.000000000000000000e+00
8.955241923550012473e-01,7.311801553059521552e+01,3.000000000000000000e+00
3.854342174686254535e-02,6.198985417851085589e-02,0.000000000000000000e+00
1.055951424451618159e+00,6.285886189527413137e+01,3.000000000000000000e+00
1.088413478210141117e+00,6.087204892744907170e+01,3.000000000000000000e+00
3.238373991780420624e+00,2.247217841054985499e+01,2.000000000000000000e+00
1.324030470967110240e+00,5.636403398391884423e+00,1.000000000000000000e+00
-1.239490208179488961e-02,9.939826185002981207e-02,0.000000000000000000e+00
8.266035890065748237e-01,4.877132445109123360e+00,1.000000000000000000e+00
5.582203125850113690e-01,7.600819050455365300e+01,3.000000000000000000e+00
1.036972568659870531e+00,5.761962623810779505e+00,1.000000000000000000e+00
